# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-F" "GFF3" "-t" "gene" "-g" "locus_tag" "-a" "/home/sararomi/Opemidimeji_2/ref/genome_fixed.gff3" "-o" "/home/sararomi/Opemidimeji_2/results/counts/gene_counts.txt" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam
SAUSA300_RS12705	NC_007793.1	2472465	2473016	+	552	0	0	0	0	0	0	0
SAUSA300_RS12710	NC_007793.1	2473246	2474454	-	1209	0	0	0	0	0	0	0
SAUSA300_RS12715	NC_007793.1	2474564	2474692	-	129	0	0	0	0	0	0	0
SAUSA300_RS12720	NC_007793.1	2474723	2476105	-	1383	0	0	0	0	0	0	0
SAUSA300_RS12730	NC_007793.1	2476345	2476800	-	456	0	0	0	0	0	0	0
SAUSA300_RS12735	NC_007793.1	2476995	2477963	+	969	0	0	0	0	0	0	0
SAUSA300_RS12745	NC_007793.1	2479034	2479699	-	666	0	0	0	0	0	0	0
SAUSA300_RS12750	NC_007793.1	2479699	2480754	-	1056	0	0	0	0	0	0	0
SAUSA300_RS12755	NC_007793.1	2480890	2481564	+	675	0	0	0	0	0	0	0
SAUSA300_RS12760	NC_007793.1	2481557	2482930	+	1374	0	0	0	0	0	0	0
SAUSA300_RS12765	NC_007793.1	2483093	2483536	+	444	0	0	0	0	0	0	0
SAUSA300_RS12770	NC_007793.1	2483533	2483988	+	456	0	0	0	0	0	0	0
SAUSA300_RS12775	NC_007793.1	2484054	2485532	-	1479	0	0	0	0	0	0	0
SAUSA300_RS12780	NC_007793.1	2485913	2487511	-	1599	0	0	0	0	0	0	0
SAUSA300_RS12785	NC_007793.1	2487828	2489501	+	1674	0	0	0	0	0	0	0
SAUSA300_RS12790	NC_007793.1	2489654	2490283	-	630	0	0	0	0	0	0	0
SAUSA300_RS12795	NC_007793.1	2490597	2491112	-	516	0	0	0	0	0	0	0
SAUSA300_RS12800	NC_007793.1	2491303	2492307	+	1005	0	0	0	0	0	0	0
SAUSA300_RS12805	NC_007793.1	2492353	2492754	-	402	0	0	0	0	0	0	0
SAUSA300_RS12810	NC_007793.1	2492790	2493824	-	1035	0	0	0	0	0	0	0
SAUSA300_RS12815	NC_007793.1	2493835	2493951	-	117	0	0	0	0	0	0	0
SAUSA300_RS12820	NC_007793.1	2494056	2494487	-	432	0	0	0	0	0	0	0
SAUSA300_RS12830	NC_007793.1	2494694	2495971	-	1278	0	0	0	0	0	0	0
SAUSA300_RS12835	NC_007793.1	2496132	2496755	+	624	0	0	0	0	0	0	0
SAUSA300_RS12840	NC_007793.1	2496801	2497745	+	945	0	0	0	0	0	0	0
SAUSA300_RS12845	NC_007793.1	2497831	2499273	-	1443	0	0	0	0	0	0	0
SAUSA300_RS12850	NC_007793.1	2499456	2499839	+	384	0	0	0	0	0	0	0
SAUSA300_RS12855	NC_007793.1	2501327	2503432	+	2106	0	0	0	0	0	0	0
SAUSA300_RS12860	NC_007793.1	2503503	2503925	+	423	0	0	0	0	0	0	0
SAUSA300_RS12865	NC_007793.1	2504190	2504546	+	357	0	0	0	0	0	0	0
SAUSA300_RS12870	NC_007793.1	2504950	2506227	-	1278	0	0	0	0	0	0	0
SAUSA300_RS12875	NC_007793.1	2506409	2506774	-	366	0	0	0	0	0	0	0
SAUSA300_RS12880	NC_007793.1	2507172	2507618	+	447	0	0	0	0	0	0	0
SAUSA300_RS12885	NC_007793.1	2507834	2508262	+	429	0	0	0	0	0	0	0
SAUSA300_RS12890	NC_007793.1	2508369	2509538	-	1170	0	0	0	0	0	0	0
SAUSA300_RS12900	NC_007793.1	2510801	2511541	+	741	0	0	0	0	0	0	0
SAUSA300_RS12905	NC_007793.1	2511799	2512452	-	654	0	0	0	0	0	0	0
SAUSA300_RS12910	NC_007793.1	2512475	2513509	-	1035	0	0	0	0	0	0	0
SAUSA300_RS12915	NC_007793.1	2513533	2513985	-	453	0	0	0	0	0	0	0
SAUSA300_RS12920	NC_007793.1	2514005	2514682	-	678	0	0	0	0	0	0	0
SAUSA300_RS12925	NC_007793.1	2514675	2515250	-	576	0	0	0	0	0	0	0
SAUSA300_RS12930	NC_007793.1	2515243	2516802	-	1560	0	0	0	0	0	0	0
SAUSA300_RS12935	NC_007793.1	2516792	2520481	-	3690	0	0	0	0	0	0	0
SAUSA300_RS12940	NC_007793.1	2520790	2521767	-	978	0	0	0	0	0	0	0
SAUSA300_RS12945	NC_007793.1	2521758	2522072	-	315	0	0	0	0	0	0	0
SAUSA300_RS12950	NC_007793.1	2522076	2524481	-	2406	0	0	0	0	0	0	0
SAUSA300_RS12955	NC_007793.1	2524547	2525278	-	732	0	0	0	0	0	0	0
SAUSA300_RS12960	NC_007793.1	2525508	2526044	-	537	0	0	0	0	0	0	0
SAUSA300_RS12965	NC_007793.1	2526277	2527101	-	825	0	0	0	0	0	0	0
SAUSA300_RS12970	NC_007793.1	2527318	2527500	-	183	0	0	0	0	0	0	0
SAUSA300_RS12975	NC_007793.1	2527584	2528051	-	468	0	0	0	0	0	0	0
SAUSA300_RS12980	NC_007793.1	2528237	2529787	-	1551	0	0	0	0	0	0	0
SAUSA300_RS12985	NC_007793.1	2530082	2530348	-	267	0	0	0	0	0	0	0
SAUSA300_RS12990	NC_007793.1	2530348	2530599	-	252	0	0	0	0	0	0	0
SAUSA300_RS12995	NC_007793.1	2530764	2530865	-	102	0	0	0	0	0	0	0
SAUSA300_RS13000	NC_007793.1	2530872	2531471	-	600	0	0	0	0	0	0	0
SAUSA300_RS13005	NC_007793.1	2531490	2531849	-	360	0	0	0	0	0	0	0
SAUSA300_RS13010	NC_007793.1	2532104	2533354	+	1251	0	0	0	0	0	0	0
SAUSA300_RS13015	NC_007793.1	2533451	2534182	-	732	0	0	0	0	0	0	0
SAUSA300_RS13020	NC_007793.1	2534179	2534898	-	720	0	0	0	0	0	0	0
SAUSA300_RS13025	NC_007793.1	2534879	2535658	-	780	0	0	0	0	0	0	0
SAUSA300_RS13030	NC_007793.1	2535779	2537218	-	1440	0	0	0	0	0	0	0
SAUSA300_RS13040	NC_007793.1	2537392	2537496	+	105	0	0	0	0	0	0	0
SAUSA300_RS13045	NC_007793.1	2537650	2538336	-	687	0	0	0	0	0	0	0
SAUSA300_RS13050	NC_007793.1	2538663	2539529	-	867	0	0	0	0	0	0	0
SAUSA300_RS13055	NC_007793.1	2540082	2540186	-	105	0	0	0	0	0	0	0
SAUSA300_RS13060	NC_007793.1	2540281	2541591	+	1311	0	0	0	0	0	0	0
SAUSA300_RS13070	NC_007793.1	2542127	2543056	+	930	0	0	0	0	0	0	0
SAUSA300_RS13075	NC_007793.1	2543623	2544570	+	948	0	0	0	0	0	0	0
SAUSA300_RS13080	NC_007793.1	2544572	2545549	+	978	0	0	0	0	0	0	0
SAUSA300_RS13085	NC_007793.1	2545601	2546068	-	468	0	0	0	0	0	0	0
SAUSA300_RS13090	NC_007793.1	2546079	2546771	-	693	0	0	0	0	0	0	0
SAUSA300_RS13095	NC_007793.1	2546782	2547897	-	1116	0	0	0	0	0	0	0
SAUSA300_RS13100	NC_007793.1	2547875	2548882	-	1008	0	0	0	0	0	0	0
SAUSA300_RS13105	NC_007793.1	2548884	2550242	-	1359	0	0	0	0	0	0	0
SAUSA300_RS13110	NC_007793.1	2550220	2550906	-	687	0	0	0	0	0	0	0
SAUSA300_RS13115	NC_007793.1	2550960	2551127	-	168	0	0	0	0	0	0	0
SAUSA300_RS13125	NC_007793.1	2551358	2553091	-	1734	0	0	0	0	0	0	0
SAUSA300_RS13130	NC_007793.1	2553116	2554879	-	1764	0	0	0	0	0	0	0
SAUSA300_RS13140	NC_007793.1	2555507	2555614	-	108	0	0	0	0	0	0	0
SAUSA300_RS13145	NC_007793.1	2555748	2556134	-	387	0	0	0	0	0	0	0
SAUSA300_RS13150	NC_007793.1	2556402	2557544	+	1143	0	0	0	0	0	0	0
SAUSA300_RS13155	NC_007793.1	2557604	2558263	+	660	0	0	0	0	0	0	0
SAUSA300_RS13160	NC_007793.1	2558445	2559656	+	1212	0	0	0	0	0	0	0
SAUSA300_RS13165	NC_007793.1	2559779	2560252	-	474	0	0	0	0	0	0	0
SAUSA300_RS13170	NC_007793.1	2560365	2561021	+	657	0	0	0	0	0	0	0
SAUSA300_RS13175	NC_007793.1	2561084	2561890	-	807	0	0	0	0	0	0	0
SAUSA300_RS13180	NC_007793.1	2562176	2563585	+	1410	0	0	0	0	0	0	0
SAUSA300_RS13185	NC_007793.1	2563723	2565801	+	2079	0	0	0	0	0	0	0
SAUSA300_RS13195	NC_007793.1	2565941	2567770	-	1830	0	0	0	0	0	0	0
SAUSA300_RS13205	NC_007793.1	2568002	2569498	+	1497	0	0	0	0	0	0	0
SAUSA300_RS13210	NC_007793.1	2569590	2570441	-	852	0	0	0	0	0	0	0
SAUSA300_RS13220	NC_007793.1	2570763	2571698	-	936	0	0	0	0	0	0	0
SAUSA300_RS13225	NC_007793.1	2571924	2573324	-	1401	0	0	0	0	0	0	0
SAUSA300_RS13230	NC_007793.1	2573618	2574313	-	696	0	0	0	0	0	0	0
SAUSA300_RS13235	NC_007793.1	2574313	2575254	-	942	0	0	0	0	0	0	0
SAUSA300_RS13240	NC_007793.1	2575271	2575906	-	636	0	0	0	0	0	0	0
SAUSA300_RS13245	NC_007793.1	2575903	2577129	-	1227	0	0	0	0	0	0	0
SAUSA300_RS13250	NC_007793.1	2577456	2577575	-	120	0	0	0	0	0	0	0
SAUSA300_RS13255	NC_007793.1	2577655	2577795	-	141	0	0	0	0	0	0	0
SAUSA300_RS13260	NC_007793.1	2577799	2578398	-	600	0	0	0	0	0	0	0
SAUSA300_RS13265	NC_007793.1	2578578	2580215	+	1638	0	0	0	0	0	0	0
SAUSA300_RS13270	NC_007793.1	2580823	2582175	+	1353	0	0	0	0	0	0	0
SAUSA300_RS13275	NC_007793.1	2582237	2583424	-	1188	0	0	0	0	0	0	0
SAUSA300_RS13280	NC_007793.1	2583820	2584596	-	777	0	0	0	0	0	0	0
SAUSA300_RS13285	NC_007793.1	2584589	2585251	-	663	0	0	0	0	0	0	0
SAUSA300_RS13290	NC_007793.1	2585499	2586575	-	1077	0	0	0	0	0	0	0
SAUSA300_RS13295	NC_007793.1	2586930	2587196	-	267	0	0	0	0	0	0	0
SAUSA300_RS13300	NC_007793.1	2587196	2587453	-	258	0	0	0	0	0	0	0
SAUSA300_RS16035	NC_007793.1	2587559	2587753	-	195	0	0	0	0	0	0	0
SAUSA300_RS13310	NC_007793.1	2587812	2588267	+	456	0	0	0	0	0	0	0
SAUSA300_RS13315	NC_007793.1	2588435	2590012	-	1578	0	0	0	0	0	0	0
SAUSA300_RS13320	NC_007793.1	2590207	2590956	+	750	0	0	0	0	0	0	0
SAUSA300_RS13325	NC_007793.1	2591180	2592373	-	1194	0	0	0	0	0	0	0
SAUSA300_RS13330	NC_007793.1	2592385	2593134	-	750	0	0	0	0	0	0	0
SAUSA300_RS13335	NC_007793.1	2593127	2593942	-	816	0	0	0	0	0	0	0
SAUSA300_RS13340	NC_007793.1	2593939	2594808	-	870	0	0	0	0	0	0	0
SAUSA300_RS13345	NC_007793.1	2594805	2595740	-	936	0	0	0	0	0	0	0
SAUSA300_RS13350	NC_007793.1	2595753	2597351	-	1599	0	0	0	0	0	0	0
SAUSA300_RS13355	NC_007793.1	2597494	2598795	-	1302	0	0	0	0	0	0	0
SAUSA300_RS13360	NC_007793.1	2598788	2599606	-	819	0	0	0	0	0	0	0
SAUSA300_RS13365	NC_007793.1	2599617	2600438	-	822	0	0	0	0	0	0	0
SAUSA300_RS13370	NC_007793.1	2601305	2601670	-	366	0	0	0	0	0	0	0
SAUSA300_RS13380	NC_007793.1	2602984	2604522	+	1539	0	0	0	0	0	0	0
SAUSA300_RS13385	NC_007793.1	2604634	2605056	-	423	0	0	0	0	0	0	0
SAUSA300_RS13390	NC_007793.1	2605508	2605927	-	420	0	0	0	0	0	0	0
SAUSA300_RS13395	NC_007793.1	2605945	2606364	-	420	0	0	0	0	0	0	0
SAUSA300_RS13405	NC_007793.1	2606631	2607053	-	423	0	0	0	0	0	0	0
SAUSA300_RS13410	NC_007793.1	2607304	2607999	-	696	0	0	0	0	0	0	0
SAUSA300_RS13415	NC_007793.1	2608288	2608569	+	282	0	0	0	0	0	0	0
SAUSA300_RS13420	NC_007793.1	2608505	2608690	+	186	0	0	0	0	0	0	0
SAUSA300_RS13425	NC_007793.1	2608829	2609020	-	192	0	0	0	0	0	0	0
SAUSA300_RS13430	NC_007793.1	2609581	2610375	-	795	0	0	0	0	0	0	0
SAUSA300_RS13435	NC_007793.1	2610911	2611198	-	288	0	0	0	0	0	0	0
SAUSA300_RS13440	NC_007793.1	2611201	2611527	-	327	0	0	0	0	0	0	0
SAUSA300_RS13460	NC_007793.1	2613744	2614520	-	777	0	0	0	0	0	0	0
SAUSA300_RS13465	NC_007793.1	2614823	2617684	-	2862	0	0	0	0	0	0	0
SAUSA300_RS13470	NC_007793.1	2617686	2618078	-	393	0	0	0	0	0	0	0
SAUSA300_RS13475	NC_007793.1	2618195	2620003	+	1809	0	0	0	0	0	0	0
SAUSA300_RS13480	NC_007793.1	2620287	2620553	+	267	0	0	0	0	0	0	0
SAUSA300_RS13485	NC_007793.1	2620697	2621005	+	309	0	0	0	0	0	0	0
SAUSA300_RS13490	NC_007793.1	2621113	2621346	-	234	0	0	0	0	0	0	0
SAUSA300_RS13495	NC_007793.1	2621327	2622520	-	1194	0	0	0	0	0	0	0
SAUSA300_RS13510	NC_007793.1	2626556	2626912	-	357	0	0	0	0	0	0	0
SAUSA300_RS13515	NC_007793.1	2627241	2627984	+	744	0	0	0	0	0	0	0
SAUSA300_RS13520	NC_007793.1	2628195	2629061	-	867	0	0	0	0	0	0	0
SAUSA300_RS13525	NC_007793.1	2629241	2632063	-	2823	0	0	0	0	0	0	0
SAUSA300_RS13530	NC_007793.1	2632745	2635801	-	3057	0	0	0	0	0	0	0
SAUSA300_RS13535	NC_007793.1	2635785	2635886	-	102	0	0	0	0	0	0	0
SAUSA300_RS13545	NC_007793.1	2636270	2637628	-	1359	0	0	0	0	0	0	0
SAUSA300_RS13550	NC_007793.1	2637745	2639298	-	1554	0	0	0	0	0	0	0
SAUSA300_RS13555	NC_007793.1	2639322	2640002	-	681	0	0	0	0	0	0	0
SAUSA300_RS13560	NC_007793.1	2640156	2640920	-	765	0	0	0	0	0	0	0
SAUSA300_RS13565	NC_007793.1	2641085	2641777	-	693	0	0	0	0	0	0	0
SAUSA300_RS13570	NC_007793.1	2642008	2642424	-	417	0	0	0	0	0	0	0
SAUSA300_RS13575	NC_007793.1	2642563	2644386	-	1824	0	0	0	0	0	0	0
SAUSA300_RS13580	NC_007793.1	2644864	2646141	-	1278	0	0	0	0	0	0	0
SAUSA300_RS13585	NC_007793.1	2646688	2647299	+	612	0	0	0	0	0	0	0
SAUSA300_RS13590	NC_007793.1	2647308	2647406	-	99	0	0	0	0	0	0	0
SAUSA300_RS13595	NC_007793.1	2647396	2648559	-	1164	0	0	0	0	0	0	0
SAUSA300_RS13600	NC_007793.1	2648552	2649010	-	459	0	0	0	0	0	0	0
SAUSA300_RS13605	NC_007793.1	2649444	2650139	+	696	0	0	0	0	0	0	0
SAUSA300_RS13610	NC_007793.1	2650141	2650911	+	771	0	0	0	0	0	0	0
SAUSA300_RS13615	NC_007793.1	2651284	2653248	+	1965	0	0	0	0	0	0	0
SAUSA300_RS13625	NC_007793.1	2653592	2654671	+	1080	0	0	0	0	0	0	0
SAUSA300_RS13630	NC_007793.1	2654776	2655369	-	594	0	0	0	0	0	0	0
SAUSA300_RS13635	NC_007793.1	2655391	2656359	-	969	0	0	0	0	0	0	0
SAUSA300_RS13640	NC_007793.1	2656437	2656871	-	435	0	0	0	0	0	0	0
SAUSA300_RS13645	NC_007793.1	2657098	2657382	+	285	0	0	0	0	0	0	0
SAUSA300_RS13650	NC_007793.1	2657553	2658359	+	807	0	0	0	0	0	0	0
SAUSA300_RS13655	NC_007793.1	2658479	2659150	-	672	0	0	0	0	0	0	0
SAUSA300_RS13660	NC_007793.1	2659420	2660412	+	993	0	0	0	0	0	0	0
SAUSA300_RS13665	NC_007793.1	2660661	2661461	-	801	0	0	0	0	0	0	0
SAUSA300_RS13670	NC_007793.1	2661782	2662417	+	636	0	0	0	0	0	0	0
SAUSA300_RS13675	NC_007793.1	2662423	2663154	+	732	0	0	0	0	0	0	0
SAUSA300_RS13680	NC_007793.1	2663314	2663934	-	621	0	0	0	0	0	0	0
SAUSA300_RS13685	NC_007793.1	2664128	2664619	+	492	0	0	0	0	0	0	0
SAUSA300_RS13690	NC_007793.1	2665057	2665227	-	171	0	0	0	0	0	0	0
SAUSA300_RS13695	NC_007793.1	2665289	2665387	-	99	0	0	0	0	0	0	0
SAUSA300_RS13700	NC_007793.1	2665406	2666305	-	900	0	0	0	0	0	0	0
SAUSA300_RS13705	NC_007793.1	2666319	2666999	-	681	0	0	0	0	0	0	0
SAUSA300_RS13710	NC_007793.1	2667002	2668045	-	1044	0	0	0	0	0	0	0
SAUSA300_RS13715	NC_007793.1	2668596	2668799	+	204	0	0	0	0	0	0	0
SAUSA300_RS13720	NC_007793.1	2668982	2669917	+	936	0	0	0	0	0	0	0
SAUSA300_RS13725	NC_007793.1	2669999	2670967	-	969	0	0	0	0	0	0	0
SAUSA300_RS13730	NC_007793.1	2671100	2671444	-	345	0	0	0	0	0	0	0
SAUSA300_RS13735	NC_007793.1	2671486	2671896	-	411	0	0	0	0	0	0	0
SAUSA300_RS13740	NC_007793.1	2672276	2674342	-	2067	0	0	0	0	0	0	0
SAUSA300_RS13745	NC_007793.1	2674643	2676382	-	1740	0	0	0	0	0	0	0
SAUSA300_RS13750	NC_007793.1	2676429	2677118	-	690	0	0	0	0	0	0	0
SAUSA300_RS13755	NC_007793.1	2677111	2677506	-	396	0	0	0	0	0	0	0
SAUSA300_RS13760	NC_007793.1	2677719	2678597	-	879	0	0	0	0	0	0	0
SAUSA300_RS13765	NC_007793.1	2678764	2678982	+	219	0	0	0	0	0	0	0
SAUSA300_RS13770	NC_007793.1	2679371	2679802	+	432	0	0	0	0	0	0	0
SAUSA300_RS13775	NC_007793.1	2680067	2680171	-	105	0	0	0	0	0	0	0
SAUSA300_RS15905	NC_007793.1	2680334	2680468	-	135	0	0	0	0	0	0	0
SAUSA300_RS13785	NC_007793.1	2680562	2680819	-	258	0	0	0	0	0	0	0
SAUSA300_RS13790	NC_007793.1	2681398	2682675	-	1278	0	0	0	0	0	0	0
SAUSA300_RS13795	NC_007793.1	2682929	2684095	+	1167	0	0	0	0	0	0	0
SAUSA300_RS13800	NC_007793.1	2684265	2684786	-	522	0	0	0	0	0	0	0
SAUSA300_RS13805	NC_007793.1	2685195	2687300	+	2106	0	0	0	0	0	0	0
SAUSA300_RS13810	NC_007793.1	2687369	2687539	-	171	0	0	0	0	0	0	0
SAUSA300_RS13815	NC_007793.1	2687552	2689546	-	1995	0	0	0	0	0	0	0
SAUSA300_RS13820	NC_007793.1	2689558	2689785	-	228	0	0	0	0	0	0	0
SAUSA300_RS13825	NC_007793.1	2690001	2692490	-	2490	0	0	0	0	0	0	0
SAUSA300_RS13830	NC_007793.1	2692635	2693183	+	549	0	0	0	0	0	0	0
SAUSA300_RS13835	NC_007793.1	2693260	2693427	-	168	0	0	0	0	0	0	0
SAUSA300_RS13840	NC_007793.1	2693539	2695083	-	1545	0	0	0	0	0	0	0
SAUSA300_RS13845	NC_007793.1	2695273	2695872	-	600	0	0	0	0	0	0	0
SAUSA300_RS13850	NC_007793.1	2696111	2696302	+	192	0	0	0	0	0	0	0
SAUSA300_RS13855	NC_007793.1	2696542	2698950	+	2409	0	0	0	0	0	0	0
SAUSA300_RS13860	NC_007793.1	2699241	2699447	+	207	0	0	0	0	0	0	0
SAUSA300_RS13865	NC_007793.1	2699537	2700535	-	999	0	0	0	0	0	0	0
SAUSA300_RS13870	NC_007793.1	2700558	2701712	-	1155	0	0	0	0	0	0	0
SAUSA300_RS13875	NC_007793.1	2702139	2703647	-	1509	0	0	0	0	0	0	0
SAUSA300_RS13880	NC_007793.1	2703659	2704522	-	864	0	0	0	0	0	0	0
SAUSA300_RS13885	NC_007793.1	2704559	2705686	-	1128	0	0	0	0	0	0	0
SAUSA300_RS13890	NC_007793.1	2705692	2707185	-	1494	0	0	0	0	0	0	0
SAUSA300_RS13895	NC_007793.1	2707178	2707666	-	489	0	0	0	0	0	0	0
SAUSA300_RS13900	NC_007793.1	2707841	2708608	-	768	0	0	0	0	0	0	0
SAUSA300_RS13905	NC_007793.1	2708969	2710780	-	1812	0	0	0	0	0	0	0
SAUSA300_RS13910	NC_007793.1	2711291	2711779	-	489	0	0	0	0	0	0	0
SAUSA300_RS13915	NC_007793.1	2712055	2712756	-	702	0	0	0	0	0	0	0
SAUSA300_RS13920	NC_007793.1	2713364	2714419	-	1056	0	0	0	0	0	0	0
SAUSA300_RS15630	NC_007793.1	2714546	2714644	-	99	0	0	0	0	0	0	0
SAUSA300_RS13930	NC_007793.1	2714829	2715398	+	570	0	0	0	0	0	0	0
SAUSA300_RS15635	NC_007793.1	2715596	2716096	+	501	0	0	0	0	0	0	0
SAUSA300_RS13940	NC_007793.1	2716316	2716546	+	231	0	0	0	0	0	0	0
SAUSA300_RS13945	NC_007793.1	2716696	2717073	-	378	0	0	0	0	0	0	0
SAUSA300_RS13950	NC_007793.1	2717090	2717911	-	822	0	0	0	0	0	0	0
SAUSA300_RS13955	NC_007793.1	2717931	2718230	-	300	0	0	0	0	0	0	0
SAUSA300_RS13960	NC_007793.1	2718361	2718918	+	558	0	0	0	0	0	0	0
SAUSA300_RS13965	NC_007793.1	2718911	2719615	+	705	0	0	0	0	0	0	0
SAUSA300_RS13970	NC_007793.1	2719713	2720723	+	1011	0	0	0	0	0	0	0
SAUSA300_RS13975	NC_007793.1	2720743	2721573	+	831	0	0	0	0	0	0	0
SAUSA300_RS13980	NC_007793.1	2721720	2722610	-	891	0	0	0	0	0	0	0
SAUSA300_RS13985	NC_007793.1	2722708	2724048	-	1341	0	0	0	0	0	0	0
SAUSA300_RS13990	NC_007793.1	2724042	2725148	-	1107	0	0	0	0	0	0	0
SAUSA300_RS13995	NC_007793.1	2725482	2725778	-	297	0	0	0	0	0	0	0
SAUSA300_RS14000	NC_007793.1	2725766	2726134	-	369	0	0	0	0	0	0	0
SAUSA300_RS14005	NC_007793.1	2726149	2726427	-	279	0	0	0	0	0	0	0
SAUSA300_RS14010	NC_007793.1	2726769	2727635	-	867	0	0	0	0	0	0	0
SAUSA300_RS14015	NC_007793.1	2727853	2728917	+	1065	0	0	0	0	0	0	0
SAUSA300_RS14020	NC_007793.1	2729072	2729347	+	276	0	0	0	0	0	0	0
SAUSA300_RS14025	NC_007793.1	2729533	2730255	-	723	0	0	0	0	0	0	0
SAUSA300_RS14030	NC_007793.1	2730609	2731058	+	450	0	0	0	0	0	0	0
SAUSA300_RS14035	NC_007793.1	2731139	2731726	-	588	0	0	0	0	0	0	0
SAUSA300_RS14040	NC_007793.1	2731704	2731802	-	99	0	0	0	0	0	0	0
SAUSA300_RS14045	NC_007793.1	2731859	2733541	+	1683	0	0	0	0	0	0	0
SAUSA300_RS14050	NC_007793.1	2733670	2734053	-	384	0	0	0	0	0	0	0
SAUSA300_RS14055	NC_007793.1	2734055	2734906	-	852	0	0	0	0	0	0	0
SAUSA300_RS14060	NC_007793.1	2734899	2735717	-	819	0	0	0	0	0	0	0
SAUSA300_RS14065	NC_007793.1	2735790	2736650	+	861	0	0	0	0	0	0	0
SAUSA300_RS14070	NC_007793.1	2736736	2737440	-	705	0	0	0	0	0	0	0
SAUSA300_RS14075	NC_007793.1	2737718	2738677	-	960	0	0	0	0	0	0	0
SAUSA300_RS14085	NC_007793.1	2739364	2740812	+	1449	0	0	0	0	0	0	0
SAUSA300_RS14090	NC_007793.1	2740893	2742230	-	1338	0	0	0	0	0	0	0
SAUSA300_RS14095	NC_007793.1	2742488	2742904	+	417	0	0	0	0	0	0	0
SAUSA300_RS14100	NC_007793.1	2743027	2743917	+	891	0	0	0	0	0	0	0
SAUSA300_RS14105	NC_007793.1	2744110	2745606	-	1497	0	0	0	0	0	0	0
SAUSA300_RS14110	NC_007793.1	2745902	2746231	+	330	0	0	0	0	0	0	0
SAUSA300_RS14115	NC_007793.1	2746291	2747889	-	1599	0	0	0	0	0	0	0
SAUSA300_RS14120	NC_007793.1	2748083	2748526	-	444	0	0	0	0	0	0	0
SAUSA300_RS14125	NC_007793.1	2748807	2749019	-	213	0	0	0	0	0	0	0
SAUSA300_RS14130	NC_007793.1	2749297	2751006	-	1710	0	0	0	0	0	0	0
SAUSA300_RS14135	NC_007793.1	2751267	2752757	-	1491	0	0	0	0	0	0	0
SAUSA300_RS14140	NC_007793.1	2752826	2752921	+	96	0	0	0	0	0	0	0
SAUSA300_RS14145	NC_007793.1	2753010	2753573	+	564	0	0	0	0	0	0	0
SAUSA300_RS14150	NC_007793.1	2753761	2754447	-	687	0	0	0	0	0	0	0
SAUSA300_RS14155	NC_007793.1	2754711	2756333	-	1623	0	0	0	0	0	0	0
SAUSA300_RS14160	NC_007793.1	2756465	2756626	+	162	0	0	0	0	0	0	0
SAUSA300_RS14165	NC_007793.1	2756642	2756752	-	111	0	0	0	0	0	0	0
SAUSA300_RS14170	NC_007793.1	2756852	2757388	-	537	0	0	0	0	0	0	0
SAUSA300_RS14175	NC_007793.1	2757385	2759235	-	1851	0	0	0	0	0	0	0
SAUSA300_RS14180	NC_007793.1	2759482	2760852	-	1371	0	0	0	0	0	0	0
SAUSA300_RS14185	NC_007793.1	2761174	2761269	-	96	0	0	0	0	0	0	0
